Dist Name,Year,SORGHUM AREA (1000 ha),PIGEONPEA AREA (1000 ha),COTTON AREA (1000 ha),SOYABEAN AREA (1000 ha),SUGARCANE AREA (1000 ha),WHEAT AREA (1000 ha),RICE AREA (1000 ha),CHICKPEA AREA (1000 ha),SORGHUM YIELD (Kg per ha),PIGEONPEA YIELD (Kg per ha),COTTON YIELD (Kg per ha),SOYABEAN YIELD (Kg per ha),SUGARCANE YIELD (Kg per ha),WHEAT YIELD (Kg per ha),RICE YIELD (Kg per ha),CHICKPEA YIELD (Kg per ha),Annual_Rainfall_mm,Normal_Rainfall_mm,Rainfall_Deviation_pct,Drought_Flag,SORGHUM_yield_dev,PIGEONPEA_yield_dev,COTTON_yield_dev,SOYABEAN_yield_dev,SUGARCANE_yield_dev,WHEAT_yield_dev,RICE_yield_dev,CHICKPEA_yield_dev,avg_yield_dev,Crop_Risk_Score,Risk_Category
Aurangabad,2014,135,80.1,716.8,128,35,37.3,0,68.9,395.56,257.18,101.3,381.25,5542,949.06,0,335.27,402.9,726,-44.5,1,-47.40699808,-56.37612675,-54.88243349,-64.55237227,-20.50889929,-36.20655365,-99.76924345,-47.14896426,-53.3564489,94.07,HIGH
Aurangabad,2015,237.2,91.1,744.1,141.1,41.4,43.8,0,76.6,313.66,243.69,101.69,474.13,4842.51,949.77,0,334.2,389.4,726,-46.4,1,-58.26882695,-58.65549018,-54.71043104,-55.93922469,-30.54015133,-36.15887945,-99.76924345,-47.3171345,-55.1699227,95,HIGH
Aurangabad,2016,254.9,106.9,772.9,142.1,31.07,103.6,6.5,122.7,985.09,1243.14,393.84,1425.76,4777.95,1915.06,476.92,1147.51,665.4,726,-8.3,0,30.77827634,110.2184742,74.13704752,32.30937171,-31.46599391,28.65721198,10.28317125,80.50954013,41.9283874,48.84,MEDIUM
Aurangabad,2017,252.1,118.3,800.89,141.6,45.12,103.1,0,145.6,710.61,804.73,132.56,649.72,5741.29,1489.82,0,692.31,758.5,726,4.5,0,-5.624102031,36.14169725,-41.09577533,-39.6560358,-17.65091959,0.10372575,-99.76924345,8.966460252,-19.82302412,51.96,MEDIUM
Parbhani,1997,355.5,73,283.2,12.4,13.4,39,15.2,43.8,887.2,49.32,97,1080.65,8649.25,812.82,460.53,287.67,750.6,812,-7.6,0,3.617922175,-92.18556112,-61.07632105,-5.240413136,28.30672508,-38.40121307,30.72723128,-58.18044976,-24.05400995,56.91,MEDIUM
Parbhani,1998,329.9,73.3,330,9,17.3,74.4,22.9,68,833.28,766.71,145.18,944.44,7598.27,1383.06,449.78,480.88,755.2,812,-7,0,-2.672415996,19.22144016,-41.9401695,-17.17329653,12.71783437,4.760778838,27.68232036,-30.19016569,-3.449209249,54.09,MEDIUM
Parbhani,1999,340.5,73.9,335.8,24.3,30.9,86.6,24.1,78.8,1092.22,552.1,119.54,1773.66,8199.68,1277.14,547.72,571.07,886.6,812,9.2,0,27.53567314,-14.10639623,-52.12387489,55.47177777,21.63837973,-3.256403722,55.42358319,-17.12436309,9.182296987,46.59,MEDIUM
Parbhani,2000,363.9,77.4,306.7,31.8,28.7,66.7,24.3,52.8,990.66,456.07,79.3,1154.09,6650.87,1439.28,502.06,490.53,856.7,812,5.5,0,15.6876252,-29.01936453,-68.10641409,1.19340932,-1.334683346,9.016122527,42.49050109,-28.79217262,-7.358122055,50.02,MEDIUM
Parbhani,2001,370.8,77.4,296.9,41.3,28.5,73.1,24.1,60.8,1029.94,616.28,158.67,1331.72,8230.88,1549.93,622.41,549.34,937.8,812,15.5,0,20.27005256,-4.139570173,-36.58220594,16.75495457,22.10116055,17.39132315,76.579341,-20.27238272,11.51283413,43.99,MEDIUM
Parbhani,2002,368.5,83.6,276.7,58.9,32.1,81.5,25.3,69.3,1097.42,619.62,173.08,1618,6641.74,1483.44,553.36,623.38,442.1,812,-45.6,1,28.14230812,-3.62088524,-30.85883641,41.83494766,-1.470106068,12.35863369,57.02109924,-9.546226557,11.7326168,86.27,HIGH
Parbhani,2003,374.9,83.4,257.2,159.6,27.2,78,19.1,73.3,961.59,587.53,223.87,1562.66,6110.66,1351.28,439.79,523.87,384.8,812,-52.6,1,12.2963023,-8.604298267,-10.68604403,36.98680312,-9.347466324,2.355321306,24.85267757,-23.96221521,2.986385059,89.92,HIGH
Parbhani,2004,358.6,88.4,269.3,177.8,15.8,62.4,17.7,67.9,583.66,438.91,150.5,752.53,5830.38,1070.51,276.84,390.28,881.3,812,8.5,0,-31.79322858,-31.68422485,-39.82716979,-33.98586281,-13.50478073,-18.89641913,-21.30250701,-43.31536489,-29.28869472,51.7,MEDIUM
Parbhani,2005,364.9,71.3,239.3,208.1,18.7,83.5,11.5,83.7,876.13,653.58,208.69,1204.23,6894.65,1350.9,365.22,617.68,1200.3,812,47.8,0,2.326489617,1.652929231,-16.71524246,5.585999978,2.281236823,2.326558755,3.730909454,-10.37198412,-1.14788784,33.8,LOW
Parbhani,2006,343.9,83.9,256.6,209.5,35.6,102,12.1,100.1,881.94,722.29,283.36,981.38,7687.08,1537.25,429.75,734.27,1151.7,812,41.8,0,3.004287554,12.32324114,12.94221782,-13.93711187,14.03512812,16.43156225,22.00887239,6.518379832,9.165822153,34.69,LOW
Parbhani,2007,312.8,90.2,273,193.6,36.6,90.1,11.3,85.1,1176.92,947.89,507.91,1623.97,7117.76,1925.64,419.47,767.33,900,812,10.8,0,37.41682379,47.35776837,102.1290761,42.35795855,5.590564696,45.82915982,19.09708781,11.30777371,38.8857766,42.26,MEDIUM
Parbhani,2008,286.6,90.8,310.1,203.9,20.4,54.8,6.3,69.9,988.14,628.85,299.48,691.03,6090.2,1529.2,349.21,592.27,810,812,-0.2,0,15.39364055,-2.187513403,19.34476582,-39.37366348,-9.650943749,15.82225032,-0.803883458,-14.05312443,-1.938558977,51.42,MEDIUM
Parbhani,2009,302.8,84.6,314.7,240.9,18.9,51.8,4.3,80.7,883.65,746.1,271.02,854.71,7016.4,1314.67,351.16,671.5,819.4,812,0.9,0,3.203777136,16.02081247,8.041011713,-25.03422912,4.087120327,-0.415723384,-0.25155078,-2.575094269,0.384515512,50.73,MEDIUM
Parbhani,2010,290.4,96.7,314.3,256.2,20.1,80.8,5.1,103.4,720.28,639.61,291,1571.51,8551.24,1691.58,484.31,655.22,1119.1,812,37.8,0,-15.8550609,-0.516540385,15.97667605,37.76212078,26.85297032,28.11294239,37.46285748,-4.933573771,15.607799,35.34,LOW
Parbhani,2011,284.8,101,330.1,276.5,25.6,75.6,2.3,88.6,959.09,682.18,286.79,1297.29,6730.47,1676.32,347.83,794.47,657.9,812,-19,0,12.00465087,6.094363091,14.30454658,13.73866226,-0.153998936,26.95789891,-1.194765046,15.23953868,10.87386205,56.67,MEDIUM
Parbhani,2012,339.1,106.7,374.5,285.8,26,51.2,2,106.2,980.04,859.89,358.66,1657.24,7272.69,1438.09,165,655.93,382.9,812,-52.8,1,14.4486899,33.69181803,42.84990175,45.2726273,7.888597807,8.926050329,-52.98091047,-4.83071625,11.9082573,88.87,HIGH
Parbhani,2013,392.2,109.4,361.9,309,43.1,98.1,0.7,166.3,782.76,787.02,373.72,1166.67,7114.15,993.88,428.57,921.23,1022.7,812,25.9,0,-8.566108214,22.37547938,48.83143853,2.295499278,5.537018581,-24.69661456,21.67464031,33.60322797,12.63182266,40.06,MEDIUM
Parbhani,2014,304.2,109.7,368.2,292.3,41.8,71.8,0.3,122.9,468.77,297.17,141.85,299.35,5820.33,721.45,0,2024.41,468.8,812,-42.3,1,-45.19636197,-53.69572259,-43.26278022,-73.68738324,-13.65384955,-45.3170927,-99.71675247,193.4206369,-22.63866323,89.4,HIGH
Parbhani,2015,276.5,111.8,356.4,320.8,43.7,39.6,0,110.1,252.08,203.94,77.89,358.17,2806.41,553.03,0,318.8,416.5,812,-48.7,1,-70.47554183,-68.1738652,-68.66643845,-68.53436804,-58.35847715,-58.06495795,-99.71675247,-53.67065449,-68.20763195,97.48,HIGH
Parbhani,2016,328.24,129.13,242.63,408.83,14,61.99,0.02,141.53,861.43,1156.81,686.81,1037.34,6366.53,1577.67,200,978.77,814.8,812,0.3,0,0.611579173,79.80197683,173.1846492,-9.034651297,-5.552218586,19.49098936,-43.06724701,41.93903329,32.17176387,46.94,MEDIUM
Parbhani,2017,182.8,130.3,272.1,405.47,34.5,67,0,183.07,672.74,1089.79,331.95,989.18,4178.26,1046.27,0,825.88,944.4,812,16.3,0,-21.40110461,69.39411329,32.24121333,-13.25378106,-38.01021197,-20.73116711,-99.71675247,19.78989747,-8.960974141,46.28,MEDIUM
Beed,1997,334.2,47,92.3,2,9.4,28.9,5.2,18.5,705.86,163.83,97.94,250,12359.58,719.72,1538.46,286.49,532.3,622,-14.4,0,10.8232949,-66.36547375,-43.01472807,-74.0349688,87.5906201,-31.87539891,216.9125381,-47.1298038,6.613259973,55.52,MEDIUM
Beed,1998,313.4,46.1,110.3,1.1,20.2,40.6,3.5,23.6,615.83,616.05,140.89,1181.82,8096.04,1140.39,400,500,570.3,622,-8.3,0,-3.291835737,25.91266409,-18.27733743,22.3583992,22.88490949,7.887582471,-17.45032168,-7.86473166,4.019916094,53.63,MEDIUM
Beed,1999,325.2,47.8,111.2,2,34.1,38.7,3.8,25.2,755.23,378.66,133,1650,6968.92,1227.39,455.26,503.97,588.8,622,-5.3,0,18.56364811,-22.52815485,-22.82164505,70.7899064,5.779147487,16.1110816,-6.074523117,-7.134637817,6.585602846,52.21,MEDIUM
Beed,2000,346,53.4,82.9,3.3,34,43,3.4,26.9,680.06,359.55,141.25,1333.33,7505.59,1095.35,588.24,505.58,611.1,622,-1.8,0,6.778305778,-26.4276622,-18.06999259,38.03155409,13.9239318,3.630267518,21.30067943,-6.838554419,4.041066176,51.25,MEDIUM
Beed,2001,331.3,44.3,108,6.9,34.7,38.2,2.4,25.2,535.47,252.82,125.65,1072.46,6645.53,971.2,625,428.57,693,622,11.4,0,-15.89087936,-48.20654339,-27.05493541,11.04550752,0.871211886,-8.104760267,28.86807638,-21.00090375,-9.934153299,48.2,MEDIUM
Beed,2002,316.8,49.1,78.8,16.5,34,30.9,2.4,21.1,723.17,350.31,120.18,1363.64,6514.71,961.17,250,492.89,304.7,622,-51,1,13.53720039,-28.31313828,-30.20542497,41.16701264,-1.114180784,-9.052825742,-48.32925372,-9.172280079,-8.93536132,90.84,HIGH
Beed,2003,321.6,44.9,94.9,25.5,21.6,26.2,2.5,24.3,378.73,224.94,106.95,1015.69,3930.56,526.72,400,345.68,343.9,622,-44.7,1,-40.46497217,-53.89562057,-37.82534763,5.172858833,-40.33259132,-50.11833377,-17.45032168,-36.24460114,-33.89486618,91.69,HIGH
Beed,2004,312.6,44.3,101.5,27.9,13.1,31.9,2.3,28.3,697.38,539.5,195.27,874.55,6683.21,877.74,260.87,530.04,645,622,3.7,0,9.493779093,10.29218855,13.04325169,-9.427557514,1.443063252,-16.93887784,-46.09156044,-2.340293614,-5.065750853,50.39,MEDIUM
Beed,2005,308,52.1,138.6,36.1,23.4,42.7,2.2,35.2,629.55,990.4,197.98,1099.72,6893.16,1053.86,409.09,534.09,786.2,622,26.4,0,-1.140779508,102.3009727,14.60409753,13.86545474,4.629374145,-0.291490861,-15.5790584,-1.595487552,14.59913534,39.63,LOW
Beed,2006,301.9,53.2,155.4,42.1,46.7,52.4,2,39.9,774.76,842.11,231.27,819.48,6683.94,1276.72,750,654.14,890.9,622,43.2,0,21.6256108,72.04153022,33.77773511,-15.12434743,1.454142114,20.77390014,54.60051975,20.48203533,26.20389075,32.03,LOW
Beed,2007,283.6,51.1,188.2,46.5,74,61.8,1.5,46,819.15,622.31,260.89,451.61,8780.95,1451.46,466.67,726.09,540,622,-13.2,0,28.58518704,27.19005373,50.83760731,-53.17915231,33.2794615,37.2908454,-3.725665686,33.71383684,19.24902173,53.49,MEDIUM
Beed,2008,311.1,47.8,205.2,71.4,44.4,65.2,1,45.1,807.14,472.8,172.66,203.08,9156.31,1231.6,400,636.36,513.8,622,-17.4,0,26.70222892,-3.318336848,0.02084419,-78.88867105,38.97612097,16.50902334,-17.45032168,17.21224477,-0.029608422,57.46,MEDIUM
Beed,2009,239.4,56.1,222.8,68.8,43.2,67,0.6,67.3,817.92,455.79,228.59,515.12,7396.53,1371.64,283.33,604.46,733.7,622,18,0,28.39234453,-6.789326907,32.23416802,-46.60927529,12.26878026,29.74602126,-41.46795502,11.34574764,2.390063061,44.23,MEDIUM
Beed,2010,228,62.4,276.8,70.4,58.8,63.6,0.8,57.8,806.97,545.67,259.28,1372.44,6589.97,1297.8,425,702.6,957.7,622,54,0,26.6755759,11.55121316,49.91031513,42.07734042,0.028004297,22.76644452,-12.30383301,29.39396169,21.26237776,28.71,LOW
Beed,2011,199.2,50.2,329,76.4,53.6,39.8,0.6,39.6,755.32,574.7,216.47,1545.55,6506.53,1325.88,466.67,610.61,698.7,622,12.3,0,18.57775853,17.47495457,25.2535586,59.98493624,-1.238324737,25.42064976,-3.725665686,12.47674944,19.27807709,44.18,MEDIUM
Beed,2012,215.3,50.2,329,76.4,51.4,27.7,0.6,39.9,364.56,403.39,176.2,1662.04,5480.54,976.17,450,497.99,317.8,622,-48.9,1,-42.68658054,-17.4818536,2.059735059,72.03540032,-16.80928503,-7.634981064,-7.157344333,-8.234376149,-3.238660666,89.36,HIGH
Beed,2013,280.4,56.4,338.6,93.5,46,57.8,0.5,63.4,689.37,668.44,290.46,1863.1,5581.09,987.89,600,745.43,795.7,622,27.9,0,8.237951076,36.60315023,67.86868161,92.83432133,-15.28328569,-6.527171755,23.72158771,37.27051566,30.59071877,37.06,LOW
Beed,2014,269.8,60.6,373.3,113.4,37.6,59.1,0.4,64.4,537.81,168.32,80.82,351.85,4583.78,676.82,250,372.67,365,622,-41.3,1,-15.52400826,-65.44926297,-52.87512685,-63.49895913,-30.41898331,-35.93043469,-48.32925372,-31.28106643,-42.91338692,91.59,HIGH
Beed,2015,301.2,72.3,334.1,145.1,36.1,48,0.3,70.6,286.19,161.83,54.41,164.02,2209.42,275,0,263.46,334.7,622,-46.2,1,-54.97362694,-66.77358546,-68.08617427,-82.92928507,-66.4535112,-73.91165792,-99.79414045,-51.3650837,-70.53588313,96.86,HIGH
Beed,2016,468.8,89.19,341.4,169.2,12.29,47.2,0.1,118.2,518.58,915.17,251.46,782.21,4034.33,1682.84,700,853.64,528,622,-15.1,0,-18.53893619,86.94985084,45.40632457,-18.9797925,-38.75772359,59.16157218,44.3075424,57.17063021,27.08993349,53.2,MEDIUM
Beed,2017,521.3,92.6,348.51,181.3,36.05,53.9,0.06,138.4,474.3,563.71,143.48,707.67,5749.93,1068.46,461.54,603.32,620.8,622,-0.2,0,-25.48126635,15.23238075,-16.78560654,-26.69068264,-12.72088164,1.088544625,-4.781725162,11.13609853,-7.375392303,52.11,MEDIUM
Nanded,1997,242.8,43.7,278.9,10.8,9.9,22.3,34.5,20.7,1024.71,130.43,53.03,1083.33,17873.74,618.83,588.41,280.19,729.9,897,-18.6,0,5.10564772,-80.85949636,-65.38767766,8.682607722,155.8084195,-47.82669865,-8.280437434,-61.49629373,-11.78174111,59.38,MEDIUM
Nanded,1998,228.3,48.1,278.1,6.1,11,29.5,25.3,32.4,1116.95,1037.42,127.51,950.82,7718.18,1216.95,624.51,429.01,1043.9,897,16.4,0,14.5575834,51.22789157,-17.67481872,-4.598895463,10.47048717,2.519194579,-2.662826249,-41.11818082,1.590054433,44.92,MEDIUM
Nanded,1999,228.7,48.6,274.3,5.2,14.8,33.4,26.1,33.8,1278.97,1152.26,110.03,1615.38,7616.22,1170.66,597.7,615.38,810.5,897,-9.6,0,31.15995351,67.95234899,-28.87273459,62.01008316,9.011320407,-1.377199786,-6.834797326,-15.5982984,14.68133449,52.75,MEDIUM
Nanded,2000,239.1,53.2,270,10.1,14.7,26.1,26.7,21.8,1163.11,477.44,52.52,900.99,6487.07,1080.46,752.81,344.04,955.3,897,6.5,0,19.28765008,-30.32349874,-65.7143903,-9.593366097,-7.148135725,-8.969655429,17.30225727,-52.75323158,-17.23904631,50.91,MEDIUM
Nanded,2001,211.4,52.3,245.7,21.3,14.7,26.7,23.9,26,1143.8,762.91,114.25,1610.33,6258.5,1299.63,1020.92,607.69,829.4,897,-7.5,0,17.30893285,11.25026353,-26.16934758,61.50392067,-10.41923955,9.478665007,59.02352416,-16.65129993,13.16567739,52.18,MEDIUM
Nanded,2002,203.8,54.9,214.6,39.7,14.5,30.4,24.1,33.2,1528.95,1009.11,99.91,1377.83,7310.34,1342.11,634.85,683.73,497,897,-44.6,1,56.77568292,47.10503029,-35.35573852,38.20040025,4.633820127,13.05435809,-1.053793018,-6.239045498,14.64008933,85.53,HIGH
Nanded,2003,195.1,55.8,215.5,68.5,14.2,31.5,23.3,37.5,1257.82,799.28,160.05,1274.45,7093.66,1380.95,575.11,688,501.7,897,-44.1,1,28.99268942,16.54692424,3.170729475,27.83860266,1.532876094,16.32365939,-10.35008366,-5.654348937,9.800131084,85.96,HIGH
Nanded,2004,197.9,52.8,233.2,110.3,9.6,31.6,16.4,40.7,1215.26,905.3,142.07,938.35,4913.54,1218.35,500,501.23,783.9,897,-12.6,0,24.63151875,31.98690138,-8.347492915,-5.848765999,-29.667189,2.637037571,-22.0381384,-31.22900387,-4.734391561,56.3,MEDIUM
Nanded,2005,203.3,53.3,227.8,156.4,9.9,37.7,15.6,52.3,776.19,521.58,96.4,923.27,6678.79,1015.92,429.49,604.21,1382.2,897,54.1,0,-20.36047387,-23.89527207,-37.60429028,-7.360237345,-4.404398463,-14.40221737,-33.01037565,-17.12782078,-19.77063573,33.85,LOW
Nanded,2006,201.8,54.9,215.7,169.1,27.2,40.1,15.6,58.6,938.55,703.1,101.99,701.95,6254.41,1244.39,602.56,580.2,1329.8,897,48.2,0,-3.723263578,2.539972704,-34.0232634,-29.54318418,-10.47777223,4.828917227,-6.078520585,-20.41554079,-12.11158185,35.04,LOW
Nanded,2007,194.9,61.1,207.8,159.1,33.8,22.7,14.5,42.6,1122.47,777.41,223.34,1082.78,6800.3,1519.82,720.69,950.7,1054.7,897,17.6,0,15.12322396,13.36193744,43.71512853,8.627481115,-2.665448355,28.01284248,12.30398383,30.31749799,18.59958087,42.33,MEDIUM
Nanded,2008,138.7,58.1,269.3,163.2,19.2,19.8,8,44.3,919.25,476.76,120.76,795.96,5801.56,1363.64,525,711.06,1038.7,897,15.8,0,-5.700956104,-30.42252896,-21.99895672,-20.12054351,-16.95858498,14.86661496,-18.14782595,-2.496713649,-12.62243686,46.93,MEDIUM
Nanded,2009,154.7,60.2,257.4,188.3,12.9,19.1,5.6,48.4,734.07,714.78,130.26,457.41,4816.28,1035.08,266.07,718.18,932.1,897,3.9,0,-24.67655724,4.240962452,-15.91313287,-54.05347615,-31.05909327,-12.78945185,-58.4405701,-1.521762945,-24.27663525,52.74,MEDIUM
Nanded,2010,155.7,68.3,302.1,181.2,13.7,49,5.2,52.9,1036.16,590.78,260.11,1481.18,6040.15,1687.35,521.15,1017.77,1369.3,897,52.7,0,6.278941991,-13.81749035,67.27046987,48.55919094,-13.54408324,42.11443998,-18.74693406,39.50147886,19.70200175,29.38,LOW
Nanded,2011,157.5,66.5,326.6,183,23.9,31.1,4,54.5,1231.05,642.41,271.16,1277.38,7330.54,1737.94,375,781.28,749.4,897,-16.5,0,26.24953766,-6.298474879,74.34924392,28.13227713,4.922905734,46.37278067,-41.48970068,7.118600745,17.41964629,54.93,MEDIUM
Nanded,2012,152,64.5,326.6,185,12.8,30.4,4,54.7,1163.62,571.94,274.4,1531.78,8186.72,1430.26,522.5,1206.76,438.8,897,-51.1,1,19.33991035,-16.56121011,76.42483016,53.63083883,17.17584215,20.47425792,-18.53685719,65.38012123,27.16596667,86.33,HIGH
Nanded,2013,117.1,71.6,321.1,213.2,12.2,38.9,0.8,65.3,789.07,643.85,202.3,1287.05,8366.39,1125.96,500,912.71,1133.4,897,26.4,0,-19.0406459,-6.088763814,30.23663025,29.10150312,19.74712983,-5.139758181,-22.0381384,25.11547871,6.486679452,40.65,MEDIUM
Nanded,2014,113.9,71.6,342.3,218.9,18.8,39.5,0.8,51.2,365.23,205.31,92.96,294.66,5921.28,739.24,125,501.95,462,897,-48.5,1,-62.47200343,-69.95452099,-39.80799912,-70.36594044,-15.24525186,-37.69135958,-80.39282523,-31.13041335,-50.88253925,95.22,HIGH
Nanded,2015,111.5,76.9,352.7,276.1,18.8,22.3,0.4,46.6,372.2,187.26,122.8,315.83,2816.49,452.91,250,330.47,473.4,897,-47.2,1,-61.75777975,-72.58319094,-20.69210612,-68.24406721,-59.67842531,-61.79277671,-60.94126295,-54.61138903,-57.53762475,95.59,HIGH
Nanded,2016,128.6,86.63,364.3,304.3,14.5,60.6,0.7,93.9,526.44,1209.98,313.95,333.88,5933.38,1249.17,1857.14,1593.18,815,897,-9.1,0,-45.95263492,76.3582675,101.7610757,-66.43491218,-15.07208672,5.231266872,189.1498074,118.293106,45.41673621,48.7,MEDIUM
Nanded,2017,124.1,77.2,299.54,273.5,23,46.1,0.81,123.59,768.71,879.53,187.31,696.16,6500,997.83,1485.15,1257.42,1015,897,13.2,0,-21.12695781,28.23394712,20.63384084,-30.12351701,-6.963092314,-15.92491718,131.2635142,72.31705981,22.28873471,43.47,MEDIUM
Osmanabad,1997,501.5,145.5,33.7,25.2,14.4,69.7,37.5,70.6,560.52,42.61,76.85,539.68,10973.61,407.46,272,152.97,673.1,714,-5.7,0,-32.70393124,-94.57720675,-62.12284445,-47.37931929,76.71520479,-56.6965061,-27.17216358,-74.55343757,-39.81127553,58.2,MEDIUM
Osmanabad,1998,485.4,140.9,35.6,6.8,40,69.7,35.1,78.9,1054.59,823.99,136.52,955.88,7253.25,1078.91,381.77,536.12,651.4,714,-8.8,0,26.50850766,2.585420792,-33.09098997,-6.873424292,16.80927836,14.48826347,2.111029104,-11.23038505,1.413462508,54.14,MEDIUM
Osmanabad,1999,505.4,150.3,30.5,8.8,54.4,64.5,34.9,80.6,1041.16,921.49,113.77,1193.18,7038.05,858.91,578.8,578.16,726.2,714,1.7,0,24.89897246,14.7092993,-44.15977981,16.22135919,13.34408806,-8.835363465,54.67245258,-4.282450492,8.321072228,49.43,MEDIUM
Osmanabad,2000,521.9,160,24.8,9.1,54.6,59.9,38,85.8,1029.12,531.25,142.74,1109.89,7070.51,1005.01,563.16,537.3,611.4,714,-14.4,0,23.45602356,-33.81605811,-30.06470985,8.115314029,13.866765,6.65364515,50.50019118,-11.03536691,3.459475506,55.92,MEDIUM
Osmanabad,2001,527.5,140.9,19.6,17.7,63.2,54.3,36.5,95.3,844.74,596.17,132.65,621.47,5965.35,915.29,432.88,500.52,800.3,714,12.1,0,1.358771176,-25.74342024,-34.97390059,-39.41925886,-3.928726207,-2.85815398,15.74557386,-17.1139833,-13.36663727,48.37,MEDIUM
Osmanabad,2002,523.9,152.5,11.7,26.3,55.9,50.6,37.4,94.9,940.64,578.36,102.56,1144.49,5039.36,1075.1,385.03,413.07,331.9,714,-53.5,1,12.85202697,-27.95804872,-49.61389559,11.48269502,-18.83918885,14.08434066,2.980694843,-31.56681103,-10.82227334,91.99,HIGH
Osmanabad,2003,545,145.8,7.4,135.5,31.8,48.4,38.5,100.1,587.71,409.47,140.54,969.74,4300,473.14,241.56,285.71,462.2,714,-35.3,1,-29.44531159,-48.95909323,-31.13509832,-5.524525434,-30.74450064,-49.7333433,-35.29260073,-52.61554904,-35.43125278,88.46,HIGH
Osmanabad,2004,504.6,153.7,12.7,180,4.2,52.7,38.4,95.6,712.25,651.92,165.83,678.89,5347.62,899.43,335.94,482.22,791.8,714,10.9,0,-14.51965907,-18.81104869,-18.83049634,-33.83096359,-13.87552919,-4.539575449,-10.11497728,-20.13841724,-16.83258335,49.25,MEDIUM
Osmanabad,2005,500.7,158.1,7.9,206.6,29.2,69.4,35.2,118.3,1057.12,853.89,193.67,1384.8,7323.97,1090.78,417.61,704.99,935.1,714,31,0,26.81171868,6.3034102,-5.285216823,34.87042118,17.94802491,15.74667916,11.67201686,16.67869462,15.5932186,37.82,LOW
Osmanabad,2006,480.7,162.2,7.7,187.8,85.4,74.2,33.4,123.1,897.86,501.23,163.64,334.4,7428.69,960.92,398.2,614.13,893.7,714,25.2,0,7.725004209,-37.54896922,-19.89601941,-67.35781551,19.63424576,1.979378279,6.494037721,1.662297515,-10.91348008,43.28,MEDIUM
Osmanabad,2007,482.4,173.8,5.6,219.2,121.7,67.2,29.2,120.7,1038.76,1170.31,251.79,1190.24,6455.14,1354.17,438.36,716.65,804.1,714,12.6,0,24.61134145,45.64943724,22.99250033,15.93522913,3.957963175,43.67036143,17.20746596,18.60573832,24.07875463,43.47,MEDIUM
Osmanabad,2008,491.7,154.3,5.1,237.3,74.1,68.4,8.9,158.6,841.98,694.75,247.06,412.98,5977.19,1111.11,359.55,701.77,773.1,714,8.3,0,1.027995514,-13.48524647,20.69116512,-59.71016239,-3.738076332,17.90199432,-3.816569889,16.14652647,-3.122796707,48.47,MEDIUM
Osmanabad,2009,494.2,154.3,7.4,263.8,78.1,64.4,9.3,132.9,757.65,1099.94,270.27,625.51,7968.76,1042.39,534.41,705.64,779.4,714,9.2,0,-9.078639117,36.89910565,31.98376346,-39.02607334,28.33055302,10.6165414,42.83059303,16.78611987,14.9177455,45.86,MEDIUM
Osmanabad,2010,475.5,182.88,21.6,259.7,76.2,75.3,17.5,153.5,930.52,962.71,367.59,2091.72,7137.8,1185.52,353.71,835.5,1057.7,714,48.1,0,11.63918288,19.83490209,79.33385694,103.6701023,14.95028105,25.79068105,-5.374498697,38.24803191,36.01156744,29.01,LOW
Osmanabad,2011,436.9,204.1,25.4,356.2,97.4,59.4,17.4,119.6,925.75,783.98,342.91,1613.19,6957.19,1361.11,419.54,797.24,592.3,714,-17,0,11.06751624,-2.389721556,67.3260445,57.09805539,12.04206535,44.40611584,12.18688032,31.92481649,29.20772157,53.62,MEDIUM
Osmanabad,2012,426.3,199.5,31.5,377.1,98.6,55.2,19.8,127.2,733.38,891.93,260,1926.86,5359.63,1062.14,392.42,669.89,372.5,714,-47.8,1,-11.98730771,11.03358803,26.98699548,87.62540783,-13.68214194,12.710367,4.952115031,10.87773118,16.06459436,86.52,HIGH
Osmanabad,2013,370.5,213.4,33.7,441.9,110.4,61.9,20.7,174.1,1052.9,1274.13,381.9,2128.99,5505.43,1390.95,555.56,1184.38,917.3,714,28.5,0,26.30596749,58.55919177,86.29624738,107.2973361,-11.33444331,47.56964778,48.47274958,95.90729476,57.38424895,33.46,LOW
Osmanabad,2014,371.7,214.2,33.1,470.3,86.2,71.3,18.9,179.9,509.01,265.64,139.88,586.01,4578.65,251.05,190.48,381.88,444.6,714,-37.7,1,-38.87721181,-66.84399011,-31.45621486,-42.87033776,-26.25762669,-73.27854469,-48.91914243,-36.72157028,-45.65307983,90.62,HIGH
Osmanabad,2015,251.2,176.7,18.7,431.7,64.2,44.1,10,146.1,359.08,224.11,80.75,287,2899.69,301.59,90,235.46,410.3,714,-42.5,1,-56.84576072,-72.00814061,-60.22533762,-71.97093282,-53.29255187,-67.92047148,-75.72405453,-60.92034713,-64.8634496,94.8,HIGH
Osmanabad,2016,288.6,192.9,16,472.3,21,83.2,9.6,238.8,864.52,2545.78,370.13,690.45,4462.86,1304.09,218.75,920.44,665.7,714,-6.8,0,3.729330088,216.6856543,80.56966908,-32.70590798,-28.12209873,38.3610558,-41.37759321,52.28603291,36.17826779,49.02,MEDIUM
Osmanabad,2017,286.41,181.6,16.56,508.2,75,47.1,10.3,362.83,762.19,1043.5,214.14,1071.23,5353.33,658.17,291.26,731.47,589.4,714,-17.5,0,-8.534537122,29.88093434,4.674261328,4.352801053,-13.78358571,-30.11711288,-22.03419974,21.05503399,-1.813300592,57.72,MEDIUM
